13, 8
0.5,0.35,0.28,0.24,0.25,0.23,0.23,0.23,0.22,0.22,0.25,0.25,0.24,0.24,0.23,0.23,0.23,0.24,0.25,0.23
9, 2
0.45,0.26,0.24,0.24,0.19,0.09,0.08,0.05,0.03,0.01
12, 2
0.47,0.33,0.21,0.14,0.09,0.06,0.05,0.05,0.08,0.06,0.05,0.06,0.08
27, 2
0.43,0.3,0.23,0.16,0.17,0.16,0.15,0.18,0.22,0.24,0.25,0.23,0.24,0.21,0.21,0.21,0.21,0.23,0.21,0.2,0.17,0.14,0.1,0.08,0.08,0.06,0.04,0.02
21, 7
0.49,0.39,0.35,0.27,0.25,0.18,0.14,0.09,0.11,0.1,0.07,0.07,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.12,0.13,0.1,0.07,0.07,0.13,0.1,0.1
18, 1
0.39,0.31,0.28,0.19,0.15,0.15,0.17,0.12,0.11,0.09,0.14,0.08,0.03,0.03,0.04,0.03,0.05,0.02
12, 6
0.53,0.53,0.34,0.29,0.23,0.15,0.08,0.07,0.06,0.06,0.1,0.1,0.07,0.05,0.03,0.04,0.08
13, 4
0.52,0.33,0.3,0.27,0.27,0.25,0.21,0.18,0.14,0.12,0.15,0.16,0.17,0.18,0.18,0.18
15, 4
0.58,0.43,0.38,0.27,0.18,0.14,0.13,0.17,0.13,0.07,0.05,0.03,0.03,0.04,0.05,0.02,0.02,0.02
112, 7
0.51,0.45,0.38,0.32,0.33,0.28,0.29,0.3,0.26,0.25,0.27,0.35,0.3,0.3,0.26,0.18,0.17,0.15,0.14,0.11,0.15,0.11,0.16,0.13,0.18,0.15,0.18,0.23,0.24,0.29,0.24,0.2,0.2,0.21,0.22,0.25,0.21,0.2,0.14,0.18,0.25,0.27,0.31,0.24,0.19,0.18,0.19,0.22,0.2,0.2,0.18,0.19,0.18,0.19,0.26,0.29,0.27,0.24,0.2,0.14,0.18,0.26,0.3,0.25,0.25,0.21,0.16,0.16,0.15,0.2,0.2,0.2,0.2,0.18,0.23,0.23,0.22,0.19,0.18,0.18,0.2,0.22,0.24,0.22,0.23,0.24,0.2,0.15,0.15,0.13,0.17,0.19,0.21,0.21,0.23,0.23,0.17,0.15,0.12,0.12,0.08,0.1,0.08,0.14,0.17,0.18,0.15,0.13,0.11,0.14,0.1,0.11,0.11,0.1,0.1,0.09,0.11,0.09
17, 4
0.61,0.43,0.4,0.34,0.27,0.25,0.28,0.21,0.26,0.21,0.21,0.19,0.19,0.18,0.22,0.19,0.18,0.2,0.22,0.18
28, 28
0.47,0.44,0.39,0.28,0.21,0.16,0.18,0.15,0.17,0.22,0.18,0.17,0.19,0.17,0.21,0.23,0.2,0.15,0.14,0.14,0.17,0.22,0.27,0.29,0.27,0.23,0.2,0.21,0.15,0.14,0.15,0.16,0.13,0.12,0.1,0.12,0.13,0.18,0.17,0.18,0.2,0.21,0.15,0.15,0.16,0.19,0.14,0.12,0.11,0.11,0.13,0.17,0.15,0.19,0.21
17, 8
0.58,0.45,0.35,0.3,0.26,0.24,0.18,0.2,0.15,0.23,0.17,0.14,0.17,0.16,0.19,0.14,0.14,0.14,0.14,0.12,0.13,0.14,0.14,0.12
13, 9
0.47,0.36,0.35,0.28,0.21,0.21,0.17,0.09,0.05,0.04,0.04,0.07,0.08,0.08,0.05,0.04,0.06,0.1,0.13,0.12,0.11
23, 4
0.42,0.35,0.3,0.34,0.34,0.36,0.25,0.25,0.21,0.22,0.22,0.17,0.2,0.21,0.24,0.18,0.21,0.22,0.21,0.17,0.22,0.28,0.24,0.21,0.26,0.3
21, 15
0.49,0.33,0.27,0.31,0.29,0.21,0.26,0.28,0.24,0.22,0.24,0.19,0.22,0.22,0.18,0.14,0.15,0.17,0.18,0.19,0.16,0.2,0.18,0.19,0.17,0.15,0.15,0.16,0.16,0.16,0.17,0.2,0.21,0.23,0.2
11, 3
0.54,0.3,0.26,0.21,0.16,0.15,0.11,0.08,0.07,0.07,0.06,0.03,0.04
27, 60
0.52,0.41,0.37,0.44,0.28,0.37,0.3,0.31,0.25,0.32,0.33,0.37,0.34,0.36,0.31,0.31,0.29,0.32,0.26,0.25,0.19,0.15,0.11,0.13,0.13,0.14,0.1,0.17,0.12,0.1,0.07,0.12,0.07,0.11,0.13,0.21,0.19,0.2,0.14,0.15,0.13,0.15,0.14,0.15,0.07,0.1,0.09,0.1,0.08,0.16,0.18,0.22,0.17,0.17,0.12,0.16,0.12,0.17,0.12,0.1,0.07,0.12,0.07,0.11,0.13,0.21,0.19,0.2,0.14,0.15,0.13,0.15,0.14,0.15,0.07,0.1,0.09,0.1,0.08,0.16,0.18,0.22,0.17,0.17,0.12,0.16
10, 5
0.45,0.32,0.21,0.26,0.21,0.14,0.18,0.17,0.15,0.11,0.11,0.15,0.13,0.14
10, 4
0.52,0.37,0.26,0.21,0.16,0.17,0.18,0.2,0.18,0.2,0.19,0.22,0.21
5, 1
0.49,0.35,0.23,0.16,0.04
31, 6
0.56,0.4,0.36,0.36,0.35,0.29,0.29,0.31,0.26,0.29,0.3,0.27,0.22,0.27,0.29,0.31,0.25,0.25,0.25,0.26,0.29,0.31,0.24,0.23,0.2,0.2,0.23,0.23,0.17,0.2,0.17,0.15,0.18,0.19,0.13,0.17
9, 5
0.42,0.3,0.25,0.21,0.16,0.15,0.14,0.13,0.11,0.07,0.09,0.09,0.1
16, 4
0.54,0.45,0.44,0.33,0.33,0.3,0.27,0.21,0.15,0.13,0.14,0.16,0.18,0.18,0.13,0.12,0.1,0.11,0.1
17, 4
0.51,0.37,0.33,0.35,0.32,0.27,0.22,0.21,0.12,0.13,0.12,0.09,0.06,0.07,0.07,0.04,0.02,0.01,0.01,0.01
11, 1
0.55,0.39,0.25,0.19,0.14,0.11,0.08,0.04,0.03,0.04,0.03
16, 14
0.47,0.36,0.25,0.26,0.2,0.17,0.15,0.14,0.14,0.11,0.11,0.09,0.09,0.07,0.06,0.04,0.06,0.03,0.04,0.03,0.04,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.04
12, 1
0.58,0.28,0.24,0.24,0.21,0.14,0.15,0.11,0.09,0.04,0.03,0.01
61, 15
0.49,0.39,0.33,0.35,0.29,0.28,0.32,0.35,0.28,0.28,0.3,0.34,0.32,0.3,0.27,0.23,0.24,0.21,0.15,0.17,0.21,0.19,0.23,0.22,0.24,0.28,0.22,0.33,0.33,0.3,0.29,0.26,0.23,0.25,0.28,0.31,0.37,0.34,0.34,0.33,0.28,0.36,0.41,0.33,0.34,0.36,0.36,0.37,0.36,0.31,0.33,0.27,0.27,0.34,0.34,0.33,0.3,0.28,0.27,0.2,0.22,0.26,0.25,0.27,0.28,0.37,0.33,0.32,0.37,0.36,0.31,0.31,0.29,0.3,0.24
20, 4
0.51,0.37,0.25,0.25,0.21,0.17,0.21,0.24,0.2,0.17,0.17,0.17,0.18,0.2,0.2,0.16,0.13,0.14,0.14,0.12,0.11,0.11,0.11
11, 33
0.48,0.37,0.25,0.28,0.27,0.23,0.23,0.27,0.26,0.24,0.27,0.25,0.33,0.32,0.28,0.31,0.3,0.32,0.25,0.2,0.22,0.29,0.24,0.23,0.23,0.23,0.19,0.17,0.24,0.27,0.29,0.27,0.26,0.36,0.35,0.31,0.26,0.24,0.17,0.15,0.21,0.23,0.23
10, 1
0.47,0.39,0.32,0.24,0.2,0.15,0.14,0.1,0.08,0.05
12, 3
0.46,0.41,0.25,0.19,0.25,0.19,0.15,0.16,0.13,0.12,0.13,0.11,0.12,0.12
9, 2
0.58,0.4,0.29,0.25,0.21,0.14,0.14,0.11,0.03,0.01
14, 8
0.51,0.38,0.34,0.33,0.23,0.19,0.12,0.17,0.22,0.23,0.21,0.19,0.22,0.21,0.23,0.18,0.19,0.23,0.2,0.21,0.2
54, 50
0.57,0.33,0.29,0.27,0.23,0.28,0.32,0.3,0.26,0.26,0.23,0.29,0.35,0.28,0.24,0.17,0.19,0.25,0.31,0.29,0.34,0.35,0.33,0.32,0.35,0.3,0.34,0.29,0.31,0.38,0.36,0.33,0.33,0.29,0.27,0.31,0.31,0.31,0.33,0.3,0.42,0.37,0.33,0.36,0.31,0.35,0.27,0.23,0.24,0.27,0.3,0.23,0.19,0.19,0.16,0.17,0.13,0.16,0.17,0.24,0.3,0.34,0.31,0.24,0.24,0.27,0.38,0.36,0.31,0.33,0.35,0.4,0.39,0.36,0.4,0.36,0.23,0.19,0.2,0.16,0.17,0.13,0.16,0.17,0.24,0.3,0.34,0.31,0.24,0.24,0.27,0.38,0.36,0.31,0.33,0.35,0.4,0.39,0.36,0.4,0.36,0.23,0.19
17, 90
0.46,0.31,0.26,0.25,0.24,0.28,0.26,0.29,0.37,0.36,0.29,0.31,0.29,0.33,0.37,0.33,0.28,0.32,0.24,0.21,0.21,0.22,0.24,0.33,0.34,0.31,0.37,0.35,0.33,0.36,0.3,0.24,0.3,0.23,0.19,0.25,0.26,0.26,0.32,0.26,0.17,0.21,0.18,0.13,0.21,0.24,0.2,0.23,0.22,0.15,0.23,0.25,0.24,0.33,0.31,0.24,0.27,0.28,0.28,0.33,0.29,0.28,0.32,0.24,0.21,0.21,0.22,0.24,0.33,0.34,0.31,0.37,0.35,0.33,0.36,0.3,0.24,0.3,0.23,0.19,0.25,0.26,0.26,0.32,0.26,0.17,0.21,0.18,0.13,0.21,0.24,0.2,0.23,0.22,0.15,0.23,0.25,0.24,0.33,0.31,0.24,0.27,0.28,0.28,0.33,0.29
13, 4
0.49,0.36,0.32,0.26,0.23,0.21,0.18,0.13,0.16,0.16,0.14,0.17,0.2,0.17,0.23,0.19
11, 45
0.49,0.36,0.32,0.29,0.25,0.22,0.18,0.2,0.2,0.28,0.26,0.25,0.19,0.25,0.21,0.18,0.28,0.27,0.22,0.21,0.25,0.21,0.18,0.24,0.24,0.22,0.19,0.21,0.18,0.14,0.1,0.09,0.07,0.1,0.1,0.1,0.09,0.15,0.18,0.19,0.19,0.22,0.13,0.15,0.16,0.14,0.12,0.16,0.15,0.18,0.16,0.17,0.18,0.19,0.26
15, 1
0.44,0.25,0.26,0.3,0.26,0.2,0.13,0.12,0.1,0.09,0.1,0.07,0.04,0.03,0.01
10, 4
0.45,0.36,0.3,0.25,0.27,0.23,0.15,0.09,0.08,0.08,0.04,0.06,0.04
418, 194
0.51,0.35,0.32,0.24,0.23,0.2,0.2,0.2,0.25,0.35,0.33,0.26,0.3,0.36,0.37,0.33,0.29,0.36,0.38,0.34,0.37,0.35,0.3,0.22,0.17,0.22,0.25,0.23,0.29,0.33,0.35,0.34,0.26,0.25,0.27,0.33,0.35,0.34,0.29,0.28,0.35,0.36,0.36,0.3,0.27,0.31,0.32,0.31,0.29,0.26,0.3,0.34,0.3,0.27,0.31,0.33,0.29,0.31,0.3,0.24,0.27,0.34,0.31,0.28,0.28,0.29,0.26,0.26,0.35,0.33,0.32,0.37,0.43,0.41,0.36,0.22,0.24,0.22,0.25,0.3,0.32,0.33,0.34,0.4,0.42,0.37,0.27,0.24,0.29,0.35,0.34,0.39,0.38,0.35,0.32,0.33,0.23,0.19,0.17,0.17,0.21,0.25,0.26,0.29,0.29,0.25,0.2,0.27,0.27,0.31,0.29,0.26,0.22,0.23,0.27,0.34,0.36,0.32,0.3,0.33,0.32,0.28,0.21,0.21,0.21,0.27,0.31,0.29,0.31,0.3,0.28,0.31,0.29,0.26,0.33,0.35,0.33,0.25,0.18,0.21,0.23,0.19,0.18,0.21,0.27,0.3,0.28,0.23,0.24,0.27,0.31,0.34,0.32,0.32,0.32,0.33,0.39,0.36,0.35,0.4,0.37,0.35,0.39,0.4,0.45,0.49,0.45,0.35,0.32,0.33,0.33,0.32,0.36,0.36,0.34,0.31,0.25,0.28,0.3,0.28,0.26,0.2,0.21,0.23,0.24,0.28,0.32,0.31,0.28,0.3,0.34,0.36,0.34,0.35,0.35,0.39,0.41,0.39,0.31,0.27,0.29,0.33,0.3,0.27,0.27,0.31,0.34,0.36,0.31,0.34,0.41,0.42,0.4,0.35,0.29,0.28,0.34,0.4,0.35,0.34,0.36,0.34,0.3,0.3,0.28,0.36,0.42,0.41,0.31,0.33,0.39,0.4,0.38,0.33,0.37,0.32,0.3,0.3,0.27,0.22,0.2,0.22,0.23,0.24,0.29,0.33,0.36,0.35,0.25,0.22,0.23,0.26,0.25,0.26,0.27,0.33,0.36,0.34,0.35,0.32,0.36,0.4,0.35,0.3,0.26,0.21,0.28,0.26,0.22,0.24,0.23,0.23,0.24,0.29,0.27,0.31,0.37,0.32,0.28,0.26,0.29,0.26,0.32,0.37,0.34,0.29,0.27,0.32,0.28,0.26,0.23,0.33,0.42,0.36,0.27,0.21,0.22,0.23,0.23,0.23,0.22,0.25,0.29,0.28,0.28,0.32,0.3,0.34,0.32,0.31,0.21,0.19,0.21,0.23,0.23,0.21,0.25,0.29,0.35,0.4,0.31,0.17,0.18,0.2,0.23,0.27,0.32,0.29,0.26,0.22,0.25,0.28,0.31,0.3,0.29,0.3,0.35,0.35,0.35,0.28,0.24,0.25,0.27,0.3,0.3,0.27,0.28,0.3,0.29,0.29,0.32,0.28,0.24,0.23,0.24,0.21,0.23,0.22,0.27,0.32,0.39,0.37,0.35,0.32,0.32,0.35,0.34,0.31,0.37,0.34,0.33,0.29,0.3,0.22,0.2,0.24,0.25,0.29,0.3,0.31,0.32,0.37,0.43,0.38,0.3,0.24,0.26,0.26,0.28,0.32,0.35,0.36,0.34,0.27,0.31,0.37,0.34,0.32,0.37,0.44,0.41,0.4,0.32,0.32,0.35,0.38,0.38,0.41,0.39,0.37,0.37,0.37,0.39,0.47,0.45,0.33,0.33,0.35,0.35,0.32,0.28,0.27,0.34,0.32,0.26,0.29,0.29,0.29,0.3,0.23,0.24,0.24,0.24,0.3,0.35,0.36,0.37,0.39,0.41,0.38,0.3,0.3,0.38,0.35,0.27,0.28,0.3,0.26,0.29,0.28,0.3,0.33,0.32,0.29,0.25,0.28,0.33,0.35,0.38,0.35,0.31,0.24,0.23,0.23,0.21,0.25,0.27,0.34,0.35,0.34,0.28,0.33,0.29,0.28,0.3,0.35,0.32,0.27,0.3,0.26,0.25,0.28,0.3,0.28,0.25,0.29,0.25,0.24,0.26,0.27,0.27,0.28,0.28,0.28,0.28,0.28,0.33,0.33,0.27,0.28,0.34,0.4,0.37,0.36,0.37,0.37,0.31,0.31,0.27,0.26,0.25,0.22,0.2,0.2,0.24,0.27,0.34,0.33,0.25,0.25,0.33,0.33,0.33,0.32,0.33,0.33,0.29,0.31,0.28,0.23,0.22,0.3,0.31,0.25,0.27,0.28,0.24,0.26,0.35,0.37,0.35,0.35,0.29,0.3,0.32,0.36,0.39,0.36,0.35,0.32,0.33,0.37,0.34,0.31,0.26,0.26,0.36,0.4,0.32,0.26,0.32,0.3,0.28,0.29,0.25,0.29,0.27,0.27,0.33,0.34,0.31,0.29,0.32,0.39,0.39,0.3,0.25,0.29,0.3,0.3,0.27,0.23,0.3,0.29,0.23,0.22,0.21,0.22,0.22,0.24,0.25,0.29,0.34,0.4,0.38,0.37,0.33,0.35,0.39,0.4,0.36,0.4,0.37,0.38,0.36,0.32,0.32,0.41,0.39,0.29,0.3
12, 2
0.47,0.34,0.29,0.28,0.19,0.19,0.22,0.2,0.22,0.19,0.17,0.16,0.13
17, 84
0.52,0.44,0.36,0.29,0.29,0.24,0.21,0.15,0.15,0.12,0.13,0.16,0.15,0.14,0.18,0.28,0.29,0.34,0.33,0.29,0.31,0.21,0.19,0.21,0.18,0.13,0.14,0.18,0.2,0.23,0.29,0.29,0.33,0.37,0.39,0.4,0.3,0.22,0.17,0.17,0.16,0.15,0.18,0.25,0.24,0.27,0.26,0.27,0.29,0.29,0.28,0.2,0.19,0.18,0.18,0.15,0.2,0.3,0.32,0.34,0.33,0.31,0.31,0.19,0.19,0.23,0.18,0.13,0.16,0.18,0.2,0.23,0.27,0.27,0.33,0.37,0.37,0.4,0.32,0.22,0.15,0.17,0.16,0.15,0.18,0.23,0.22,0.27,0.26,0.25,0.29,0.29,0.28,0.2,0.17,0.18,0.18,0.15,0.2,0.28
64, 26
0.49,0.37,0.33,0.33,0.35,0.34,0.31,0.33,0.29,0.3,0.31,0.36,0.41,0.37,0.31,0.31,0.32,0.29,0.23,0.28,0.27,0.26,0.31,0.29,0.33,0.33,0.32,0.27,0.27,0.2,0.18,0.19,0.2,0.25,0.27,0.25,0.24,0.26,0.26,0.23,0.24,0.25,0.28,0.27,0.27,0.27,0.27,0.31,0.29,0.28,0.3,0.3,0.33,0.29,0.34,0.29,0.33,0.26,0.23,0.21,0.25,0.22,0.22,0.25,0.27,0.28,0.24,0.26,0.29,0.3,0.33,0.3,0.24,0.25,0.22,0.25,0.23,0.21,0.25,0.26,0.29,0.26,0.34,0.3,0.29,0.24,0.28,0.24,0.24
48, 14
0.53,0.27,0.29,0.26,0.26,0.22,0.14,0.17,0.21,0.22,0.26,0.23,0.22,0.24,0.29,0.29,0.27,0.2,0.22,0.22,0.28,0.32,0.34,0.37,0.39,0.38,0.42,0.45,0.4,0.34,0.39,0.39,0.41,0.34,0.37,0.33,0.3,0.31,0.26,0.27,0.32,0.39,0.32,0.3,0.35,0.33,0.37,0.4,0.39,0.38,0.4,0.37,0.37,0.39,0.4,0.39,0.32,0.28,0.31,0.27,0.32
14, 2
0.52,0.39,0.33,0.27,0.25,0.21,0.18,0.13,0.1,0.1,0.09,0.11,0.09,0.06,0.06
18, 1
0.51,0.37,0.31,0.22,0.22,0.15,0.16,0.11,0.08,0.07,0.06,0.06,0.06,0.04,0.04,0.03,0.01,0.01
54, 7
0.57,0.33,0.35,0.3,0.22,0.22,0.18,0.13,0.09,0.1,0.13,0.13,0.1,0.15,0.14,0.12,0.12,0.1,0.11,0.08,0.07,0.07,0.07,0.07,0.08,0.07,0.1,0.11,0.11,0.12,0.14,0.13,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.07,0.07,0.07,0.07,0.09,0.1,0.12,0.12,0.14,0.12,0.11,0.12,0.11,0.09,0.08,0.07,0.06,0.04,0.05,0.05,0.05
13, 1
0.47,0.36,0.29,0.25,0.14,0.14,0.15,0.14,0.08,0.1,0.04,0.03,0.01
